,Tweet, No. Likes,Time,No. Retweets
23,ما في اوقح من هيك خدمة عملاء بعد انتظار اكتر من ١٠ دقائق عالخط والموظفة بتسكر الخط بوجه العميل وبتنهي المكالمة على كيفها #stcpay #stc #stc_pay,0,2022-02-23 12:53:16+00:00,0
24,"@stcpay_ksa #مقاطعة_stc_pay  لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وتجاهل العملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-23 07:41:52+00:00,0
25,"RT @Eslam_kandeel: @stcpay_ksa #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتوا…",0,2022-02-23 07:37:58+00:00,1
26,@2ilyr إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 00:39:43+00:00,0
27,@AliAlzahranii76 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 00:13:48+00:00,0
28,@ad__6y إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 00:13:18+00:00,0
29,@syeda_amal1995 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 00:08:56+00:00,0
30,@wafaihm1978 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 00:05:53+00:00,0
31,@Nnnn04958079 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 00:01:48+00:00,0
32,@PpEoFfofb6j5gCd إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 00:00:09+00:00,0
33,RT @1IqCrouKnnDjG8S: @SAMA_GOV  نحتاج حل مع stc pay  لايوجد خدمه مقدمه من قبلهم https://t.co/Uwrhnb3Xpr,0,2022-02-22 22:25:48+00:00,1
34,@SAMA_GOV  نحتاج حل مع stc pay  لايوجد خدمه مقدمه من قبلهم https://t.co/Uwrhnb3Xpr,0,2022-02-22 22:25:39+00:00,1
35,@Szv36 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 21:22:45+00:00,0
36,@7orAli_ إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 21:21:57+00:00,0
37,@Walarfaj إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 21:19:58+00:00,0
38,@zayzfoun إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:55:26+00:00,0
39,@cVnyIlpHoeXtmwP إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:54:59+00:00,0
40,@Ahmed00887100 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:53:05+00:00,0
41,@9ej8eadXrGbpHH3 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:51:47+00:00,0
42,@aloraiedh إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:46:14+00:00,0
43,@comfort201 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:44:30+00:00,0
44,@ii_e0g إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:43:02+00:00,0
45,@nass300 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:38:15+00:00,0
46,RT @1IqCrouKnnDjG8S: @SaudiSIMAH ماهو رايكم ١٢ ساعه ولايوجد ود من قبل خدمة العملاء stc pay  نأمل منكم النظر في الموضوع https://t.co/THdBINP…,0,2022-02-22 20:37:21+00:00,1
47,@SaudiSIMAH ماهو رايكم ١٢ ساعه ولايوجد ود من قبل خدمة العملاء stc pay  نأمل منكم النظر في الموضوع https://t.co/THdBINPQRa,0,2022-02-22 20:37:13+00:00,1
48,@AlaaTamimi إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:36:45+00:00,0
49,@Szv36 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:34:31+00:00,0
50,@Khaduj_mas إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:33:11+00:00,0
51,@kqk3 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:25:32+00:00,0
52,@mohamed_almomen إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-22 20:22:42+00:00,0
53,"@stcpay_ksa السلام عليكم 
تمت اضافه مبلغ لمحفظة stc pay 
وتم خصم المبلغ من رصيد الفيزا ولم يظهر في رصيد المحفظه 
وتم التواصل مع خدمه عملاء التطبيق ولا يوجد رد
الرجاء المساعده",0,2022-02-22 16:42:28+00:00,0
54,"@stcpay_ksa خدمه مميزه ونشكر stc pay  علئ كل الخدمات الي تقدمها والعروض والمسابقات ♡
#من_بدينا 
#يوم_تأسيس",0,2022-02-22 15:15:01+00:00,0
55,"@stcpay_ksa معك أريج من خدمة دعم مناديب هنقرستيشن
نعتذر عن التأخر بالرد

بعد التحقق، تبين أنك قمت بتحويل مبلغ [157.16 ريال سعودي] من المحفظة إلى stc pay بتاريخ 15.02.2022 الساعة 09:55 إلى رقم حسابك [966505115395+]، يرجى تحديث تطبيق stc pay إلى أحدث إصدار والتحقق من حساب stc pay الخاص بك",0,2022-02-22 14:44:54+00:00,0
56,RT @khxlidz: @amriar07 @khaled @stcpay_ksa مثلك محول قبل امس فلوس من STC PAY وللحين ماوصلت ولا يردون على خدمة العملاء 😂,0,2022-02-22 13:43:44+00:00,2
57,@stcpay_ksa  للآسف وقت تطوير الموقع صاير لخبطة في الحساب وتم خصم مبالغ لم تغذى المحفظة من اسبوع وانا اكلم خدمه العملاء stc pay يقول المشكلة من البنك والبنك يقول المشكلة من مزود الخدمة والعميل له الله,1,2022-02-22 11:57:19+00:00,0
58,كنت اقول Stc pay أفضل اختراع وسهل حياتنا، لكن من اليوم وصاعدًا أسوء اختراع واسوء خدمة عملاء تعاملت معاها,0,2022-02-22 11:45:36+00:00,0
59,@stcpay_ksa السلام عليكم من امس محوله فلوس من stc pay الى حساب الاهلي للان ماوصل ممكن اعرف الاشكاليه ع ما اظن حساب الاهلي محلي ممكن اعرف ليش كل هالتأخير ؟ وليش محد يرد ع خدمة العملاء ساعة انتظر احد يرد,0,2022-02-22 11:41:14+00:00,0
60,جائزة اسوء خدمة عملاء تروح ل stc pay,0,2022-02-22 08:32:04+00:00,0
61,"@stcpay_ksa خدمة فاشلة ، لا ترتقي لمصرفية مالية
حوالة من ٣ أيام وما وصلت ، ولا أحد يرد على الاتصالات أو يتجاوب مع العملاء.
ونأمل تدخل @SAMA_GOV لأنهاء معاناة العملاء و إيقاف إساءة stc pay لسمعة المصرفية العربية السعودية",0,2022-02-22 07:52:59+00:00,0
62,"@stcpay_ksa @stc @Sirar_bystc @SAMAcares @Sirar_bystc @stc @stcpay_ksa 
@SAMAcares 
كل التعليقات شكوى
وتستغفلون عملائكم يرجى العلم بأن بعد حل هذي الاشكالية ستكون اخر مرة استخدم فيها STC Pay ياليت لو تخلونكم بأختصاصكم وامور الاموال تخلونها لاهلها والبنوك الرسمية او على الاقل لو بتقدم خدمة زي كذا ياليت تكونون قدها 
انتهى",0,2022-02-22 07:16:58+00:00,0
63,اسوء خدمة واسوء دعم، تحويل من ٩ ساعات او اكثر لم يصل ولم يتم الرد علي ايضا!!!! تواصلت بالاتصال وبالبرنامج ولم يتم الرد علي @stcpay_ksa #stc_pay,0,2022-02-22 02:31:17+00:00,0
64,RT @1IqCrouKnnDjG8S: @stcpay_ksa ياليت يتم عكس الحواله الى محفظة stc pay  ولا فيه حل لمشكلة خدمة العملاء سيئ لغايه  و كل موظف لا يقدم خدمة…,0,2022-02-22 00:31:47+00:00,1
65,@stcpay_ksa ياليت يتم عكس الحواله الى محفظة stc pay  ولا فيه حل لمشكلة خدمة العملاء سيئ لغايه  و كل موظف لا يقدم خدمة بشكل المطلوب  لي اربع ايام ولم يتم عكسها ?!?!,0,2022-02-22 00:31:39+00:00,1
66,@hajer5005 @stcpay_ksa انا نفس حكايتك من يوم 19 لحد الان اذا لقيت حل علمني انا راجعت البنك ماخليت مكان البنك يقول فلوسك طلعت من عندنا لـ stc pay خدمة العملاء سيئة يقفلون بوجهي ويقولو روح للبنك تبعك,0,2022-02-21 21:03:04+00:00,0
67,@stcpay_ksa انا حولت مبلغ من حسابي البنكي الى حسابي في stc pay يوم الأربعاء الماضي والى الان لم تضاف في حسابي، وهناك ما يثبت صحت الحوالة من البنك، المشكلة من هنا المشكلة في تجاوب خدمة العملاء واخر شي يرد علي ويقول المشكلة من البنك وهذ غير صحيح؟؟؟؟؟!!!! https://t.co/Cgk6nOQ4Da,0,2022-02-21 20:54:21+00:00,0
68,"@stcpay_ksa حولت من stc pay الى بنك الراجحي
من يوم ١٥ فبراير وللان ماوصلت التحويلة
علما اني تحدثت مع خدمة العملاء ولم يت التواصل معي وحلها",0,2022-02-21 20:27:45+00:00,0
69,"RT @cniz0: @stcpay_ksa السلام عليكم 
انا طالب من stc pay لي اسبوعين واكثر وكل ما تواصلت مع خدمة العملاء قالوا لي عندنا مشكله في النظام اتمن…",0,2022-02-21 17:55:49+00:00,1
70,RT @khxlidz: @amriar07 @khaled @stcpay_ksa مثلك محول قبل امس فلوس من STC PAY وللحين ماوصلت ولا يردون على خدمة العملاء 😂,0,2022-02-21 17:39:27+00:00,2
71,@amriar07 @khaled @stcpay_ksa مثلك محول قبل امس فلوس من STC PAY وللحين ماوصلت ولا يردون على خدمة العملاء 😂,1,2022-02-21 17:39:11+00:00,2
72,"RT @StoreKafe: تم إضافة خدمة الدفع 

STC PAY 🎉",0,2022-02-21 15:50:13+00:00,2
73,@stcpay_ksa @MooryAlnahdi @snbalahli @SNBCares ياناس مممكن احد يشرح لنا وين نشتكي على STC PAY ؟؟ انا انسرقت من التطبيق تبعهم ومافيه رقم خدمة عملاء ومافيه احد يرد علي!!!! وين اشتكي؟؟؟,0,2022-02-21 14:41:29+00:00,0
74,"@stcpay_ksa @AskRiyadBank 
بعد ان تم خصم المبلغ من حسابي البنكي ، و لم تدخل في المحفظة ، تم التواصل مع خدمة العملاء و تمت الإفادة انه يجب مراجعة البنك الخاص بي ، و بعد التواصل مع البنك تمت الإفادة أن المبلغ قد خصم من الحساب و يجب التواصل مع stc pay.
و الحل مع هالمرمطة ؟",0,2022-02-21 11:50:37+00:00,0
75,@stcpay_ksa @eiivxo توبه اني اتعامل مع تطبيق STC PAY ورطني وسحب فلوسي ومافيه رد من خدمة العملاء حسبي الله ونعم الوكيل,0,2022-02-21 11:03:37+00:00,0
76,"@stcpay_ksa للاسف STC Pay خدمة العملاء لازم يعرفو انهم يتعاملو مع فلوس ومصالح ناس مو دعم فني !!!
الية التعامل مع العملاء يجب ان تتطور وتتغير بالكامل والا فابشرو بخسارة الكثير من العملاء",0,2022-02-21 10:42:18+00:00,0
77,@stcpay_ksa اسوء خدمة على وجه الارض والاسوء من هذا موظفين الcall center ماعندهم دراية ب اي شي ، هل يعقل اني محول حوالتين لحسابي في stc pay لها اكثر من اسبوع وما وصلت وموظفكم يقلي كلم البنك يسوي عملية عكسية وبعدين اكلم البنك يقلي العملية تمت من عندنا مفروض وصلت ، طيب فلوسي وين؟؟؟,0,2022-02-21 08:59:48+00:00,0
78,@SAMAcares #stc_pay مصادرين الفلوس من امس انا في حاجتهم ومايردون خدمه العملاء وش الحل معهم,0,2022-02-21 07:22:21+00:00,0
79,@stcpay_ksa @SAMA_GOV حوالاتنا معلقة ب stc pay لها اسبوع ولا في رد من الدعم او خدمة العملاء!!,0,2022-02-21 06:32:50+00:00,0
80,افشل خدمة ممكن تستخدمها STC pay جربته لمدة اسبوع تقريباً وسحبت عليهم https://t.co/LPCE513i5q,2,2022-02-21 04:31:11+00:00,0
81,"@stcpay_ksa 
مغلقين محفظتي من اسبوع، خدمة العملاء ربع ساعة او اكثر عشان يردون. والمشكلة ماتنحل.stc pay اسوأ خدمة ممكنة. https://t.co/9rP7pv1hVZ",0,2022-02-21 01:40:57+00:00,0
82,@stcpay_ksa الحين صار 28 ساعة الى ما وصلتني التحويله .ثانيا خدمة العملاء لم يرد علينا . فأرجوا حل المشكلة بأسرع وقت والا نبطل نتعامل معكم .. ورجعوا فلوسي اللي حولته عن طريق تطبيق stc pay,0,2022-02-20 22:09:58+00:00,0
83,@binsulaiman انا فاتح لي محفظة بـSTC Pay مخصصها الشراء اون لاين ومتى مابغيت اشحنها على القَد. وعندي حساب ببنك آخر وهو الرئيسي ومقفل خدمة الشراء عبر الإنترنت ومخليها للشراء المحلي.,1,2022-02-20 21:24:39+00:00,0
84,"@shahmedsh16 ياهلا ومرحبا 
يالغالي يمكنك انشاء حساب مشترك والإستفادة من جميع خدمات stc pay 
وبخصوص السحب تم ايقاف خدمة السحب عبر رمز الQR وبإمكانك فقط السحب بإستخدام بطاقات stc pay 
علماً ان السحب من بطاقة مدى من اي صرافة محلياً بدون رسوم 💜🙏",0,2022-02-20 21:01:36+00:00,0
85,RT @24_KH0: @stcpay_ksa حولت مبلغ من حسابي STC PAY  الى حسابي الاهلي من ٨ ساعات والى الان ماوصلت، اتصلت مليون مره على خدمة العملاء مافي رد…,0,2022-02-20 19:00:48+00:00,1
86,@stcpay_ksa @Murad_Selmi السلام عليكم تم ارسال حواله دوليه من stc pay وتم خصم المبلغ بدون رقم MTCN ومش قادر اصرف الحواله بدون الرقم وتم التواصل مع خدمة العملاء ولم يتم حل المشكلة,0,2022-02-20 18:57:32+00:00,0
87,@stcpay_ksa حولت مبلغ من حسابي STC PAY  الى حسابي الاهلي من ٨ ساعات والى الان ماوصلت، اتصلت مليون مره على خدمة العملاء مافي رد كل اموري متعطلة ايش الحل ؟؟؟,0,2022-02-20 18:51:56+00:00,1
88,"@Ask_coins هذي خدمة stc pay

واتوقع انه الإضافة بالاسم

البنوك لازم رقم الحساب :-)",0,2022-02-20 15:37:38+00:00,0
89,RT @mohmd38561881: @SAMAcares السلام عليكم ، حولت مبلغ من بنك الامارات الى stc pay و لحد الان ماوصلت لها يومين و خدمة العملاء مايردو ، ارجو…,0,2022-02-20 14:26:35+00:00,1
90,RT @Lk6YbXhXy9SWaMl: @stcpay_ksa والله أذا تبون الصدق نصابين قسم بالله فلوسي معلقه لها اكثر من شهرين ماهي معقوله واكلم خدمة العملاء ولا احد…,0,2022-02-20 13:53:24+00:00,1
91,@stcpay_ksa والله أذا تبون الصدق نصابين قسم بالله فلوسي معلقه لها اكثر من شهرين ماهي معقوله واكلم خدمة العملاء ولا احد يرد ما انصح احد يحمل التطبيق البنوك الثانيه احسن من stc pay ولزم ترسل في العام عشان يردو يخافو ؟؟؟ بس فاشلين بقوه حتى في التطبيق ماحد يرد من خدمة العملاء,1,2022-02-20 13:52:35+00:00,1
92,"@stcpay_ksa @YODA29Feb #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:50:06+00:00,0
93,"RT @Eslam_kandeel: @stcpay_ksa @lolobefo3 #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء له…",0,2022-02-20 13:49:59+00:00,1
94,"@stcpay_ksa @BuSayedHassan1 #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:49:17+00:00,0
95,"@stcpay_ksa @Meme17614284 #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:49:06+00:00,0
96,"@stcpay_ksa @athera2 #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:48:52+00:00,0
97,"@alabbadmustafa @stcpay_ksa #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:48:19+00:00,0
98,"@stcpay_ksa @FAHAD_M_ALHARBI #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:48:11+00:00,0
99,"@stcpay_ksa @nene85831236 #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:47:58+00:00,0
100,"@2423Mido @stcpay_ksa #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:47:45+00:00,0
101,"@stcpay_ksa @SuleimanAwd #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:47:29+00:00,0
102,"@stcpay_ksa @ahmad114068 #مقاطعة_stc_pay
لعدم وجود داعم فني أو خدمة عملاء
وعدم وصول التحويلات للعملاء وما في خدمة عملاء لهم تقدر تتواصل معاهم",0,2022-02-20 13:47:06+00:00,0
