,Tweet, No. Likes,Time,No. Retweets
26,@stcpay_ksa حولت بتاريخ 4 فبراير وللان ماوصل.. واتصلت قبل اسبوع على خدمة العملاء وقالو نشوف المشكلة ونتواصل معاك وللان لاوصلت الفلوس ولااحد تواصل معايا,1,2022-02-24 16:20:25+00:00,1
27,"@ijggji ياهلا
بإمكانك الإطّلاع على كافة عملياتك من خلال تفاصيل مصروفاتي
أما خدمة استخراج كشف حساب غير متاحة حالياً 👍",0,2022-02-24 15:39:11+00:00,0
28,RT @ankeer_mahmoud: @stcpay_ksa يا اخوي تواصلت خاص و تواصلت جوال ما في اي رد أو تجاوب..... صراحة من الشركات اللي خاب ظني فيها.... ولا حتى ت…,0,2022-02-24 15:03:01+00:00,1
29,RT @salemsolim: سجلت بتطبيق #stcpay قبل أسبوعين بعد نصيحة صديق - سامحه الله - وحولت للتجربة 100 ثم 300 ريال من حسابي البنكي، واستحسنت الفكر…,0,2022-02-24 14:57:11+00:00,6
30,@salhalh42393608 @stcpay_ksa ما في اي خدمة,0,2022-02-24 14:32:42+00:00,0
31,@stcpay_ksa يا اخوي تواصلت خاص و تواصلت جوال ما في اي رد أو تجاوب..... صراحة من الشركات اللي خاب ظني فيها.... ولا حتى تطبيقكم عليه خدمة عملاء.... شات بوت وما في عليها أي خدمة..... فلوسي كملت اسبوعين,0,2022-02-24 14:32:13+00:00,1
32,"قامت الحرب وانا للحين ادق على stc pay ولا يردوون !!! شدعوا خدمة العملاء واقفه على الحدود الروسيه وانا ما ادري 
قسم بالله موب معقوووول تردون على الخاص اذا شفتونا تكلمنا بالتغريده وتختفون !!! 
@stcpay_ksa  اللي قاعد يصير شغل خنبقه",0,2022-02-24 14:18:12+00:00,0
33,@stcpay_ksa طالب بطاقة لي اربع ايام وللحين م وصلتني واتصل على خدمة العملاء مايردون,0,2022-02-24 13:31:03+00:00,0
34,@stcpay_ksa @amghamgh65 سلام عليكم. في مبلغ تم تحويله من Apple Pay  الى stc pay بتاريخ 15-2 والى يومنا هذا مانزل شي في الحساب اروح بنك الراجحي يقول لك الموضوع في stc pay والدعم حقكم يشرفني مرة يقول لي نرفع شكوى ومرة يقول موضوعك في البنك الراجحي و الحال . لا دعم يتجاوب ولا خدمة عملاء تتجاوب,0,2022-02-24 13:14:57+00:00,0
35,@stcpay_ksa انا محول ٧٠٠ وبعدين قامو رجعوها لي ٦٠٠  كيف كذا وليه خدمه العملاء تبعكم زفت,0,2022-02-24 13:00:59+00:00,0
36,RT @amawrymoh: @3adi_4 @khaled @stcpay_ksa وش يطقطقون راح علي تقديم جامعه مسدد عن طريقهم من شهر والى الان ما وصل المبلغ ولا افادوني برقم حو…,0,2022-02-24 12:57:13+00:00,2
37,@stcpay_ksa مو معقول لي اسبوع الاحقكم ومحد يرد واكلم خدمة العملاء ومحد يرد وبعدين يعني!!!!!!,0,2022-02-24 12:40:45+00:00,0
38,"@stcpay_ksa
نرجو التعامل مع إستفسارات العملاء بجدية... 🙏
خدمة العملاء لاترد على المكالمات
 الصوتية، ولا على الرسائل سواء بالتطبيق أو بمواقع التواصل الاجتماعي.",0,2022-02-24 12:18:55+00:00,0
39,@stcpay_ksa اضفت للمحفظة ميلغ 260 عشان اسدد فواتيركم ياكلاب عن طريق ابل باي وانسحبت من البنك بس ماظهرت لس للان خدمة العملاء في التطبيق نفسه محد يرد وش الحل معكم!!!!,0,2022-02-24 12:03:53+00:00,0
40,@stcpay_ksa تسمون هذي خدمه عملاء ؟؟؟ ارغب برفع شكوى بخصوص المكالمه ادناه https://t.co/hh5E3j80NA,0,2022-02-24 11:48:26+00:00,0
41,@stcpay_ksa @h_ofiy @AF_DE1 ما عندكم خدمة عملاء ولا فرع ولا زفت دماغكم,0,2022-02-24 11:47:10+00:00,0
42,@SAMAcares اتمنى الالتفات للمحفظة الرقمية @stcpay_ksa من بعد تحديث تطبيقهم اخذو اموال العملاء بدون اي وجه حق  واذا اتصلنا على رقم خدمة العملاء يحطون اللوم على غيرهم وقسم العمليات في البنك يثبت سحبهم للمبلغ واحتيالهم هذا غير الاهمال الواضح والتهرب من تحمل المسؤولية https://t.co/0tZx4cui5c,0,2022-02-24 11:43:48+00:00,0
43,@stcpay_ksa رصيد المحفظة بتطبيق stcpay به خطأ وعند التواصل يتم الرد بانه تم رفع طلب للقسم المختص وسيتم التواصل ولا يتم التواصل وعند طلب رقم الطلب يرفض خدمة العملاء بالرد #وين_الرصيد شكرا مقدما @SAMAcares,0,2022-02-24 11:27:37+00:00,0
44,@stcpay_ksa @ahor05518 خدمة عملاء سيئة جدا لدي مشكلة قائمة في حسابي منذ اكثر من اسبوع ولم يام حلعا للان,0,2022-02-24 11:20:25+00:00,0
45,@stcpay_ksa خلو عنكم الجوائز وعالجوا مشاكل العملاء لي اسبوع ونص التطبيق مايشتغل ولا يظهر معلومات الحساب وللاسف اسوأ خدمة عملاء مرت علي في التاريخ ولم تحل مشكلتي للان,0,2022-02-24 11:18:43+00:00,0
46,"@stcpay_ksa مراسيلنا الأبطال 💚😍، مقدرين عدم حصولكم  على مبالغكم المالية السابقة وذلك لتعطل خدمة التحويل الفوري من STCPay , ونعمل خلال الساعات القادمة لتحويلها لكم 🙏🏻هل هذا صحيح ردو علينا stc py",0,2022-02-24 10:51:19+00:00,0
47,"@snbalahli بطاقة مدى لاتقبل الإضافة في stcpay رغم إني مفعل عمليات الشراء عن طريق الإنترنت 
و هاتف خدمة العملاء عطلان",0,2022-02-24 10:43:29+00:00,0
48,@stcpay_ksa اقسم بالله انكم ازبل تطبيق و ازبل خدمة عملاء ما منكم فايده وجودكم و عدمه واحد يا فاشلين,0,2022-02-24 10:38:53+00:00,0
49,@stcpay_ksa يرجى الدعم خدمة العملاء لا يستجيبون,0,2022-02-24 10:36:13+00:00,0
50,@stcpay_ksa اوسخ خدمة ما انصح أحد بتعامل معكم,0,2022-02-24 10:23:03+00:00,0
51,RT @khalidMeshkhas: @sakoony1400 من المميزات في stcpay انه يمكنك من دفع فواتير شركة الاتصالات السعودية (هاتف ثابت/جوال/بطاقة شحن) وكل عملية…,0,2022-02-24 10:15:07+00:00,1
52,RT @amawrymoh: @3adi_4 @khaled @stcpay_ksa وش يطقطقون راح علي تقديم جامعه مسدد عن طريقهم من شهر والى الان ما وصل المبلغ ولا افادوني برقم حو…,0,2022-02-24 10:13:19+00:00,2
53,"@3adi_4 @khaled @stcpay_ksa وش يطقطقون راح علي تقديم جامعه مسدد عن طريقهم من شهر والى الان ما وصل المبلغ ولا افادوني برقم حواله ولا شي

ولا في احد من خدمة العملاء يقدر يساعدني

يعني هم خدمة عملاء ليه اذا ما يقدرو يخدمو العملاء  @stcpay_ksa @stc",0,2022-02-24 10:12:03+00:00,2
54,@sakoony1400 من المميزات في stcpay انه يمكنك من دفع فواتير شركة الاتصالات السعودية (هاتف ثابت/جوال/بطاقة شحن) وكل عملية تكسب نقاط و مبلغ مرتجع ، النقاط يمكن استبدالها تعبئة بنزين او سلعة من احد المتاجر المشتركة. خدمة 👍,1,2022-02-24 09:57:41+00:00,1
55,@stcpay_ksa معاملة سيئة جداً.  احاول التواصل مع خدمة العملاء من ثلاث ايام لحل مشكلة خصم من حسابي بسبب مشكلة في نظامكم.  وانتم لا تردون على هاتف خدمة العملاء وفي خدمة المحادثة الموظفون ينهون المحادثة فوراً بدون ادني مسؤلية.,0,2022-02-24 09:54:28+00:00,0
56,"@jawwy شحنت رصيد ١٧٢.٥ ريال من يوم الاحد
عن طريق  stcpay 
ومع ذلك الرصيد يظهر صفر في جوي
وتم التواصل مع خدمة العملاء قبل ٥ ايام وحتى الان لم يتم حل الاشكاليه
خدمة سيئة جدااااا 👎👎👎",0,2022-02-24 09:24:22+00:00,0
57,@stcpay_ksa نفس توجيه هذا رقم الاتصال يرد علي الي 4دقايق مارد علي موظف خدمة العملاء,0,2022-02-24 09:13:59+00:00,0
58,"RT @fk9890: @stcpay_ksa @AlRajhiBankCare 

لا سلام عليكم ولا سامحكم 
سبعة ايام اليست كافيه لتحديد اين استقرت فلوسي كانت ترقد بسلام في مصرف…",0,2022-02-24 09:00:30+00:00,2
59,@stcpay_ksa @MD_2655 @MoayadA83354690 @wxv0z @S17Noura @FahdAl_Subaie @asmf33 @rawanrawrs @TameemTalib @Boodi_09 @abohdyil حرام عليكم عندي حواله دوليه مقدرت استلمها ولا استرجعها  خدمه العملا مايردون لي 6ايام ادق عليهم,0,2022-02-24 08:56:10+00:00,0
60,@stcpay_ksa ردو علينا يكفي نبغاء فلوس. مافي احد يرد ايش هذ خدمه,0,2022-02-24 08:54:59+00:00,0
61,stc pay خدماتهم سيئة لابعد درجة🙂 مو معقولة يومين اتصل على خدمة العملاء محد يرد عليا!! @stcpay_ksa,2,2022-02-24 08:25:38+00:00,0
62,"#Stcpay 

أسوأ بنك او تطبيق ممكن تتعامل معه
لا انصح بالتعامل معه لسوء خدمة العملاء وكثرة الاعطال والتأخر الشديد في حل المشاكل 
✋🏼",1,2022-02-24 07:32:51+00:00,0
63,"@stcpay_ksa 
والله افشل تطبيق وافشل خدمه عملاء",1,2022-02-24 07:27:14+00:00,0
64,RT @Almhazam: @MBH_QQ @stcpay_ksa @SAMA_GOV @alrajhibank @MCgovSA المشكلة من الاثنين الماضي ١٤ فبراير، ١٠ أيام و خدمة العملاء لا تكترث ولا…,0,2022-02-24 07:14:00+00:00,1
65,"RT @Abdull95724598: @RoRo18314920 @stcpay_ksa تامين السفر كذبه عندهم احتجته ولا افادوني بشئ صرفوني....و رسوم خرافية سنوية بدون استفاده
والف…",0,2022-02-24 07:13:41+00:00,1
66,"@stcpay_ksa 
@CITC_SA 
@SAMA_GOV 
وهذا رابع يوم بدون اي تجاوب من قبل خدمة العملاء وبدون اي رد منهم سوا اتصال او محادثات . https://t.co/juSr5wmxM9",0,2022-02-24 06:58:14+00:00,0
67,"@stcpay_ksa
تفاجأت من صباح الله خير بأن رصيدي صفر
وكل البيانات غير متوفره!! 
 و خدمة العملاء ماترد علينا ابداً!!
تعبنا ونحن نركض وراكم
عبروا عملائكم شوي!!",0,2022-02-24 06:01:44+00:00,0
68,"@MBH_QQ @stcpay_ksa @SAMA_GOV @alrajhibank @MCgovSA المشكلة من الاثنين الماضي ١٤ فبراير، ١٠ أيام و خدمة العملاء لا تكترث ولا تحترم العملاء
لو الفلوس تحتاح شهر لترجع، لكن احتاج احد يخبرني
يتكلم معي
يقلي العملية عندنا شغالة على ويندوز ٩٥ وتحتاج اسبوعين
فلوسك حاجزينها نسويها فيها مضاربة في كريبتو ونرجعها بعد سنة
لكن لا حياة لمن تنادي",1,2022-02-24 05:45:27+00:00,1
69,@stcpay_ksa اعانكم الله علي خدمه عملائكم علي الوجه المطلوب بتوفق الله لكم sts تحياتي,0,2022-02-24 05:42:14+00:00,0
70,"@RoRo18314920 @stcpay_ksa تامين السفر كذبه عندهم احتجته ولا افادوني بشئ صرفوني....و رسوم خرافية سنوية بدون استفاده
والفلوس تختفي في أي وقت ولا تدري ترجع أو لا فلوسي لها الآن 12 يوم وإلى الآن مصيرها مجهول
خدمة العملاء كلمة سيئة شوي فيهم والدعم الفني مايدرون وين الله حاشرهم
العميل آخر اهتماهم",0,2022-02-24 05:35:53+00:00,1
71,@stcpay_ksa يومين بحاول اتواصل مع خدمة العملاء لكن محد يرد ، والمحادثة معلقة برضو يرد عليك واحد ويختفي يخليك 🤦🏽‍♂️,0,2022-02-24 04:43:40+00:00,0
72,"صباح الخير 
اذا احد بيشتكي على @stcpay_ksa وين يتوجه ، وزارة التجاره البنك المركزي ولا وين 
 لان الخدمه سيئه ولا عندهم احد يرد في خدمة العملاء ويضيعون فلوسك",0,2022-02-24 04:30:23+00:00,0
73,RT @mo_29m: عندي مبلغ محول الى حسابي البنكي من تاريخ ١٧ فبراير الى اليوم ماجات ف حسابي ووصلتني رسالة استرداد ولا رجعت لفلوس واتصل على خدمة…,0,2022-02-24 04:13:44+00:00,1
74,RT @Modi_1409: @stcpay_ksa خدمة العملاء من 3 ساعات وانا احاول اتواصل معهم بدون فايده المهم ان رصيدي اختفى ومافي احد ساعدني @CITC_SA,0,2022-02-24 02:59:04+00:00,1
75,RT @_adeel___: @hahaterbyehater @stcpay_ksa كلنا انسحبت فلوسنا من امس احاول اتواصل معهم محد يرد افشل خدمة عملاء شفتها فجاة اشوف الرصيد صفر…,0,2022-02-24 02:56:57+00:00,1
76,@hahaterbyehater @stcpay_ksa كلنا انسحبت فلوسنا من امس احاول اتواصل معهم محد يرد افشل خدمة عملاء شفتها فجاة اشوف الرصيد صفر واتصل عليهم محد رد وتواصلت بالتطبيق محد رد واكلمهم توتر يصرفوني ويقولون راسلنا على التطبيق,2,2022-02-24 02:31:00+00:00,1
77,@stcpay_ksa رجعولنا فلوسنا يا حراميه ومتقولش تحدث مع خدمه العملاء عبر التطبيق لانهم ما يردون,0,2022-02-24 02:25:06+00:00,0
78,@stcpay_ksa خدمة العملاء من 3 ساعات وانا احاول اتواصل معهم بدون فايده المهم ان رصيدي اختفى ومافي احد ساعدني @CITC_SA,1,2022-02-24 01:52:21+00:00,1
79,@sweet8838 عزيزنا العميل لخدمتك بشكل أفضل وحرصاً منا للحفاظ على بياناتك الشخصية نرجو منك عدم مشاركتها في مواقع التواصل الاجتماعي ، وفضلاً قم بالتواصل معنا من خلال الرقم الموحد : 8001180008 واختيار خدمة التجار,0,2022-02-24 00:28:21+00:00,0
80,RT @MkariMohamad: @stcpay_ksa أسوأ التطبيقات التي ممكن استخدامها، الرد الآلي في التطبيق جداً محدود دون جدوى، ليس هناك اي رد من خدمة العملاء…,0,2022-02-24 00:20:01+00:00,1
81,RT @7bod11: @stcpay_ksa @Aseelx55 مساء الورد كنت انتظر حولات تجيني من تطبيقات توصيل وكنت انتظر تقريبا ١٥٠٠ ريال قبل امس تحول ٨٠٠ اليوم اسحب…,0,2022-02-23 23:00:11+00:00,1
82,@stcpay_ksa @Aseelx55 مساء الورد كنت انتظر حولات تجيني من تطبيقات توصيل وكنت انتظر تقريبا ١٥٠٠ ريال قبل امس تحول ٨٠٠ اليوم اسحبت ٤٠٠ وين راحت مدري خدمة العملاء لي الان ٥٦ دقيقه محد يرد والتطبيق ساعه مافي احد وش السالفه وين راحت فلوسنا وتعبنا,0,2022-02-23 22:58:02+00:00,1
83,@stcpay_ksa @stcpay_ksa محد يرد فالتطبيق للأسف خدمة سيئه,0,2022-02-23 22:54:33+00:00,0
84,@stcpay_ksa @amin9i @Saso7V @777ksa99 @xxx91w_91 @iiieui_ @rashooood25 @VipYmym @faris_designer @abulayal123 @fg1max ياولد وش هالهرجه معكم امس خصمتوو ٣٦٤ بدون وجه حق واليوم ٢٢٥ خصمتوو وش السالفه ادق ع خدمة العملاء ماحد يرد,0,2022-02-23 22:33:52+00:00,0
85,RT @lil_89h: @stcpay_ksa فلوسي صارلها اسبوع ونص ماوصلتني وتم السحب من البنك تستهبلون علي انتم حتى على خدمه العملاء ماتردون ولا الخاص شوضعكم…,0,2022-02-23 22:21:00+00:00,1
86,RT @AbdulelahAqe: اسوء خدمة بنكية تعاملت معاها للأسف ،و ذلك بسبب سحب الاموال التي في حسابي و ذلك بالرغم من انتهاء الصيانه! تصور ان لي اسبوع…,0,2022-02-23 22:09:57+00:00,1
87,اسوء خدمة بنكية تعاملت معاها للأسف ،و ذلك بسبب سحب الاموال التي في حسابي و ذلك بالرغم من انتهاء الصيانه! تصور ان لي اسبوع اطالب بالمبلغ !! استهتار بالعملاء و عدم جديه و لما تكلمهم يقولون بنحولها للمشرف ! فلوسي وين طيب ؟ متى بتجي محد عارف لحد يحط فلوسه عندهم ببساطه @stcpay_ksa,0,2022-02-23 22:08:39+00:00,1
88,@stcpay_ksa فلوسي صارلها اسبوع ونص ماوصلتني وتم السحب من البنك تستهبلون علي انتم حتى على خدمه العملاء ماتردون ولا الخاص شوضعكم ؟؟,0,2022-02-23 21:59:32+00:00,1
89,@Nada_Saeed2 @stcpay_ksa للاسف مافي اي تجاوب.. خدمة فاشلة.,0,2022-02-23 21:39:36+00:00,0
90,"@stcpay_ksa مراسيلنا الأبطال 💚😍، مقدرين عدم حصولكم  على مبالغكم المالية السابقة وذلك لتعطل خدمة التحويل الفوري من STCPay , ونعمل خلال الساعات القادمة لتحويلها لكم 🙏🏻",0,2022-02-23 21:10:32+00:00,0
91,@stcpay_ksa خدمة العملاء سيئة جداً 4 ساعات احاول اتصل وهما مشغولين مع عملاء اخرين,0,2022-02-23 20:56:43+00:00,0
92,@stcpay_ksa حولت لحسابي عندكم عن طريق apple pay والمبلغ انسحب بس ما تم ايداعه بحسابي واتواصل مع خدمة العملاء كل واحد يألف كلام من عنده واطلب يوصلوني بمسؤول البنك مافي احد يتجاوب ويرمون السالفة عالراجحي وقسم العمليات بالراجحي يؤكد ان المبلغ عندكم !!!! والمشكلة متكررة عند اكثر من عميل وبعدين؟! https://t.co/OzJSpKu8Qf,1,2022-02-23 20:51:10+00:00,0
93,@stcpay_ksa ردوا خاص فلوسنا راحت ولا فيه رد منكم لا تويتر ولا اتصال خدمه سيئه,0,2022-02-23 20:47:04+00:00,0
94,RT @Moh3356_: @stcpay_ksa @dzdnlnzy @magedff15 من امس شريت ستور بلايستيشن منكم و الى الان ما وصلتني وانخصمت الفلوس قلتوا ابدا دردشة مع خدمة…,0,2022-02-23 20:40:01+00:00,1
95,@stcpay_ksa ذول ماينفع معاهم الا البنك المركزي 1300 ريال اختفت من عندكم!وتعامل خدمة العملاء سيئ وباذن لله ماراح اسكت عن حقي وانصح الكل يتوجهه لساما تهتم ويشتكيهم انا تجاوبو معي وعقبالكم، حقكم ماراح يرجع وانتو ساكتين.,0,2022-02-23 20:26:35+00:00,0
96,RT @i_x15i: @stc_ksa @stcpay_ksa لو سمحتوا انتم سحبتوا فلوس من رصيدي فالبنك ل stcpay ولا حصلت الفلوس اللي سحبتوها وتقولون اتصلو ع الرقم كيف…,0,2022-02-23 20:20:01+00:00,1
97,"@stcpay_ksa السلام عليكم اتصلت ١٥ دقيقة لم يتم الرد 
راسلت خدمه العملاء لم يتم الرد",0,2022-02-23 19:39:02+00:00,0
98,"@stcpay_ksa الرجاء الرد على المكالمات ، أو الخاص  أو المنشن .. حتى خدمة العملاء في التطبيق ماتردون

لاحول ولاقوة إلا بالله",0,2022-02-23 19:24:39+00:00,0
99,@stcpay_ksa اكلم خدمة العملاء بالبرنامج وانتظر ولا تجيني اي اجابه !!!,0,2022-02-23 19:04:59+00:00,0
100,@stcpay_ksa اضفت اموال وما دخلت المحفظة ! 700 ريال طارت ! وكان فيها فوق400 ريال والمحفظة صارت بس 551 ! ترجعونها او تشترون بها ايفون لشخص ثاني ؟ @SAMA_GOV ماتشوفون لهم حل ! الغو @stcpay_ksa كلها ! مايصير! ولا خدمة عملاء يرد!,0,2022-02-23 19:02:21+00:00,0
101,"@stcpay_ksa حسبي الله ونعم الوكيل الناس تطالبني بفلوسها ولما احولها تنسحب من حسابي وما تتحول لهم 
هذا يرضي مين؟
الموضوع كمل اسبوع وانتوا تماطلوا فيني ولا تردوا علي
منجد أسوأ خدمة عملاء",0,2022-02-23 18:57:29+00:00,0
102,@stc_ksa @stcpay_ksa لو سمحتوا انتم سحبتوا فلوس من رصيدي فالبنك ل stcpay ولا حصلت الفلوس اللي سحبتوها وتقولون اتصلو ع الرقم كيف اتصل ومحد يرد ؟محد يرد علي مو طبيعي اخذ ثلث ساعه وانا في الاتصال ولا واحد من الموظفين يرد! اسوء خدمه بلا منافس وتواصلت مع كل حساباتكم محد خدمني,0,2022-02-23 18:55:28+00:00,1
103,@stcpay_ksa انا بقالي 10 ايام رصيدي مختفي والتطبيق معطل والي الان الم تحل المشكله .... ولا احد يرد في خدمه العملاء,0,2022-02-23 18:46:21+00:00,0
104,@stcpay_ksa السلام عليكم تم التحويل دولي عن طريق stc pay ولم تصل الحواله بما ان الحوله لم يتواجد فيها MTCN وتواصلنا مع خدمه العملاء كذا مره ومافيه فايده @CITC_SA @MOFKSA,0,2022-02-23 18:01:56+00:00,0
105,RT @ZabadiRami: @Sadekallam3 @LaughWithMedia @stcpay_ksa بعد اذن الاخ الي طارح المشكلة ،،،، على اساس بتردوا على محادثات او انصالات الي ٤ اي…,0,2022-02-23 17:51:41+00:00,1
