,Tweet, No. Likes,Time,No. Retweets
18,@rt__uk كان بال stc pay لكن فيه ملاحظات عليه حاليا,0,2022-02-23 21:58:56+00:00,0
19,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 21:53:37+00:00,178
20,@alwlhan3737 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:51:27+00:00,0
21,RT @1IqCrouKnnDjG8S: @SaudiSIMAH  وش الحل معه Stc Pay  حوالة من تاريخ ١٧/٢/٢٠٢٢ ولم يتم عكسها الى حساب المحفظة  نأمل النظر في الموضوع  .؟ h…,0,2022-02-23 21:49:50+00:00,3
22,@Zezo_TK إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:49:06+00:00,0
23,@stcpay_ksa لي يومين اكلمكم على الخاص ولايوجد رد !! عندي شكوى 5000 ريال شحنتها في stc pay ولم يتم اضافتها الى الان !!!,0,2022-02-23 21:48:08+00:00,0
24,RT @5aledAlshahrani: @Nasrawi8 @sakoony1400 Stc pay تطبيق تحمله بجوالك وتفعله برقم جوالك ويعتبر مثل البنك بالضبط تحويل وسداد ومشتريات تحاسب…,0,2022-02-23 21:48:01+00:00,1
25,"@Nasrawi8 @sakoony1400 Stc pay تطبيق تحمله بجوالك وتفعله برقم جوالك ويعتبر مثل البنك بالضبط تحويل وسداد ومشتريات تحاسب منه 
مثلاً ابي اعطيك مبلغ ادخل التطبيق واحوله لك برقم جوالك لكن لابد تكون مشترك فيه",2,2022-02-23 21:44:58+00:00,1
26,@shsubaie4 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:42:45+00:00,0
27,"اشتراك بنتفلكس
  المميزات :
- الحساب لمده شهر
- يشغل 4 اجهزة في نفس الوقت
- الجوده UHD 4k
- افلام ومسلسلات تدعم الترجمة للعربية
- ضمان على الحساب
 تحويل بنكي الراجحي (او شحن) او stc pay
للتواصل: خاص
 #نتفلكس #حسابات ….",0,2022-02-23 21:42:26+00:00,0
28,@Amjadiow228 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:42:22+00:00,0
29,@FatmahHadi_ إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:41:41+00:00,0
30,@stcpay_ksa الاخوة الافاضل في Stc pay  متى سوف تعاد المبالغ الى الحسابات ارجو الرد برسالة تطمن حتى لا يكون إنتظارنا هباء ؟!! هل هذا ممكن؟!!!,0,2022-02-23 21:33:49+00:00,0
31,"@SaAskExp في حساب العماله المنزليه عن طريق البنك او التطبيق وتحول الرواتب بكل سهوله 
و عن طريق stc pay  وسهل جداً ورسومه بسيطه جداً عن طريق اليوتيوب مقاطع تشرحلك الطريقه",0,2022-02-23 21:12:16+00:00,0
32,@AppMrsool وش سالفة التحويل ؟؟ من وقت ما اتعطل STC pay وانتو متعطلين !! هم حلو مشكلتهم وانتو باقي ؟؟ وأرسلتها تنبيه خليك على حسابك في الاهلي وكمان ما حولتوا ..... فيها خراب بيوت هذه 😅,0,2022-02-23 20:56:09+00:00,0
33,@SAMAcares سلام عليكم عندي مشكلة مع stc pay في تاريخ 21/2/2022 حوالة دولية ولم تصل بعد وعند التواصل مع خدمة العملاء بعد اتصلات كثيرة جدًا لم اجد سوى وعود كاذبة او جواب غير واضح وغير مقبول https://t.co/CyGZUVbTXL,0,2022-02-23 20:44:24+00:00,0
34,"ماخذين فلوسنا من ١٠ ايام و عطلتو اشغالنا حسبي الله ونعم الوكيل 
#STC_PAY_اين_فلوسنا",0,2022-02-23 20:37:56+00:00,0
35,@CITC_SA سلام عليكم قمت بتحويل دولي من موقع stc pay في تأريخ 21/2/2022 ولم تصل الحوالة تواصلت مع مقدمة الخدمة دون فائدة مجرد وعود كاذبة بأصلاح العطل آرجو النظر في مشكلتي وشكرًا https://t.co/pmQG2t0djt,0,2022-02-23 20:37:26+00:00,0
36,RT @aet2e: @stccare_ksa عندي فلوس حلولتها على المحفظة  stc pay لم تصل منذو اسبوع @stcpay_ksa    @CITC_SA  @mcgovsa_care,0,2022-02-23 20:32:35+00:00,1
37,@stccare_ksa عندي فلوس حلولتها على المحفظة  stc pay لم تصل منذو اسبوع @stcpay_ksa    @CITC_SA  @mcgovsa_care,0,2022-02-23 20:22:09+00:00,1
38,@stccare_ksa قمت بتحويل دولي ولم تصل الحوالة بسبب عطل في نظام stc pay وحاولت الاتصال بي رقمك المجاني وتحدثت الى ممثل الخدمة ولاكن دون فائدة,0,2022-02-23 20:06:31+00:00,0
39,@stcpay_ksa ترقيع مشكلتهم مع stc pay والمشاكل  الي صارت,0,2022-02-23 19:57:22+00:00,0
40,"متوفر حسابات #بلس ١٤ يوم الكمية محدوده 👌🏼

السعر : ١٦ ريال ✨

الحسابات مفعله وجاهزه واضمنها لك المده كامله 🤩

طرق الدفع 💰: STC PAY - PayPal - تحويل - سوا  ✅

للتواصل واتس : 0553253853 📥

#فيفا #فيفا21 #فيفا22 #برو_كلوب #كود #فورتنايت",0,2022-02-23 19:56:19+00:00,0
41,@stcpay_ksa لو سمحت كيف احول اجمالي الاسترداد النقدي من حسابي stc pay الى نفس حسابي؟,0,2022-02-23 19:48:32+00:00,0
42,@SAMAcares السلام عليكم حولت من بنك البلاد حواله الى stc pay البنك يقول الحواله عمدت وstc pay محد يرد اتمنى حل,0,2022-02-23 19:25:28+00:00,0
43,@Pb8xhY @stcpay_ksa نفس المشكله سددت فاتورتي عن طريق stc pay  وانخصم المبلغ ولها 6 ايام ماتسددت الفاتوره وتواصلت معهم ولا فيه رد,0,2022-02-23 18:45:53+00:00,0
44,@RiyadBank فيه تحويلين المفروض واحد واصلني من اسبوع من stc pay وواحد واصلني امس من البنك الاهلي  وللان لم يصل لحسابي والرصيد صفر !! صدق اسوء بنك لاتردون وتأخير !!! وتعامل سيء ورحت لفرعين ومااحد يخدمني فيها !!! حسبي الله ونعم الوكيل https://t.co/wcxjAcjvoP,0,2022-02-23 18:40:30+00:00,0
45,@stcpay_ksa @stccare_ksa  السلام عليكم ورحمة الله وبركاته ابغى الغي طلب بطاقتين بلاستيكية في stc pay كيف ؟,0,2022-02-23 18:38:47+00:00,0
46,@stccare_ksa  السلام عليكم ورحمة الله وبركاته ابغى الغي طلب بطاقتين بلاستيكية في stc pay,0,2022-02-23 18:37:14+00:00,0
47,@AlRajhiBankCare عندي عملية شرائيه من حسابي في الراجحي لدى Stc pay وكل بنك يرميني على الثاني ؟,0,2022-02-23 18:34:39+00:00,0
48,"@stcpay_ksa السلام عليكم 
انا ابي استخرج بطاقة stc pay لكن من ضمن الشروط والاحكام عند إلغائها لازم اسدد المبالغ المستحقه ايش المبالغ المستحقه هذي وايش ممكن تكون؟",0,2022-02-23 18:31:22+00:00,0
49,@stcpay_ksa للاسف stc pay  غير جديره بالثقه,0,2022-02-23 18:19:13+00:00,0
50,@Ask_coins عن طريق stc pay . p2p اذا فتحت للشراء p2p تلاقي في الوسط فوق خيارات الدفع حدد stc pay يطلع لك اللي يقبلون هذي الطريقة . للعلم اعلى شوي من البنوك لكن افضل طريقة بسبب امتناع البنوك عن التعامل,0,2022-02-23 18:08:28+00:00,0
51,RT @1IqCrouKnnDjG8S: @SaudiSIMAH  وش الحل معه Stc Pay  حوالة من تاريخ ١٧/٢/٢٠٢٢ ولم يتم عكسها الى حساب المحفظة  نأمل النظر في الموضوع  .؟ h…,0,2022-02-23 18:04:50+00:00,3
52,"RT @SATTAM02030: الاتفاقية خاضعة لأنظمة المملكة العربية السعودية، وأي شرط يخالف نص نظامي يسود النص ويبطل الشرط.
#stc_pay https://t.co/S0ST1…",0,2022-02-23 18:04:33+00:00,1
53,"RT @o11ea: @stcpay_ksa 
اخر حل 
والى @urpay_sa 
#stc_pay https://t.co/1m6ajipsJu",0,2022-02-23 18:02:01+00:00,0
54,@stcpay_ksa السلام عليكم تم التحويل دولي عن طريق stc pay ولم تصل الحواله بما ان الحوله لم يتواجد فيها MTCN وتواصلنا مع خدمه العملاء كذا مره ومافيه فايده @CITC_SA @MOFKSA,0,2022-02-23 18:01:56+00:00,0
55,@stcpay_ksa السلام عليكم ورحمة الله وبركاته عندي مشكلة في stc pay تكفى رد على الخاص,0,2022-02-23 17:51:52+00:00,0
56,RT @salimjalal1: @stcpay_ksaانا اضفت اموال ٢٥ر من البلاد الى stc pay لي يومين ما وصل في المحفظة https://t.co/d9JlX6ywZO,0,2022-02-23 17:47:27+00:00,0
57,RT @Rashed180: فيه مشكله بالتحويل الى الحساب البنكي لي ٣ أيام محول ولا وصلت.. وخدمة العملاء توصل لـ ٢٠ دقيقه ومافي رد من الموظفين. @stcpay_…,0,2022-02-23 17:47:18+00:00,3
58,"RT @tsbee7at: @stcpay_ksa 

مرحبا stc pay
في عملية شحن لرقم هاتف تم الخصم من الرصيد  ولم يتم شحن رقم جوال ؟؟؟!!!
ممكن حل عاجل لهذه المشكلة!…",0,2022-02-23 17:46:40+00:00,2
59,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 17:29:49+00:00,178
60,@AppMrsool @ex_vq مرسول مايعرف انك ماحيلتك غير اللي اشتغلت بها يحسبون انك مسوي عندهم جمعيه stc pay شغال البنك الاهلي شغال بس مرسول حابب يستثمر فلوس المساكين انا شغال بليلة واحدة ب ٨٠٠ ريال وللان ماحولوها رجعت وقفت وحسبي الله عليهم,0,2022-02-23 17:27:43+00:00,0
61,"السلام عليكم، مساء الخير، هل أقدر أحول لبنك محلي من STC PAY التاجر؟ إذا نعم؛ ما هي الطريقة؟ وإذا لا؛ فهل توجد طريقة مثل السحب عن طريق الصراف الآلي؟ شكرًا.
@stcpay_ksa",0,2022-02-23 17:24:39+00:00,0
62,@stcpay_ksa تم تم تم اللهم إجعله من نصيبي ومن قال أمين يارب العالمين شكرا لك stc pay,0,2022-02-23 17:23:29+00:00,0
63,"RT @alsowaiqi: @tom5113 @stcpay_ksa ارفع لك شكوى على البنك المركزي السعودي 
عبر موقعهم ووضح كل نقاطك ومافي ذلك ردود stc pay 
وارفع نسخة من…",0,2022-02-23 17:20:09+00:00,1
64,RT @Ali_Asiri96: @stcpay_ksa انا حولت فلوس من stc pay الى حسابي البنكي الشخصي ولكن الى الان ما وصلت وتم حسم المبلغ من stc pay وش المشكلة,0,2022-02-23 17:16:47+00:00,1
65,من سوقت ل stc pay وهو مندمر 😂😂😂💔,1,2022-02-23 17:15:41+00:00,0
66,@McitGovSa سلام عليكم قمت بتحويل مبلغ عن طريق شركة Stc pay من تاريخ 21/2/2022 ولم تصل ومنذ ذالك التاريخ وانا احوال الاتصال بي stc pay ولا يوجد رد وعند لم تحل المشكلة ارجو النظر في مشكلتي وشكرًا مرفق معة https://t.co/3EtIRcQlKv,0,2022-02-23 17:14:38+00:00,0
67,"@stcpay_ksa شخص يدعي بأنه حول لي عن طريق STC لحسابي البنكي 
رقم المرجع 
FT2205346MZV
بالرغم من أنه لم يصلني أي شي وأنا أشك في مصداقيته لكن يقول بأنه تواصل مع STC pay وقلتوا له بأن العملية تمت.",0,2022-02-23 16:44:51+00:00,0
68,@stcpay_ksa وش هذا. حولت من حسابي الراجحي لكم الف ريال. وانخصم الرصيد ولا نزلت في stc pay وتواصلت معكم كثير مافي فايدة. وبنك الراجحي يقولون راحت من حسابك لهم. وانتم تقولون مالنا علاقة ما وصلنا منك شي. الكل يرميني على الثاني. مدري وش الحل.,0,2022-02-23 16:42:10+00:00,0
69,@stcpay_ksa السلام عليكم انا حسابي في stc pay مجمد كيف استرجع الحساب وشكرًا,0,2022-02-23 16:38:19+00:00,0
70,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 16:34:18+00:00,178
71,@stcpay_ksa انا حولت فلوس من stc pay الى حسابي البنكي الشخصي ولكن الى الان ما وصلت وتم حسم المبلغ من stc pay وش المشكلة,0,2022-02-23 16:32:45+00:00,1
72,@fm_ot77 @stcpay_ksa انا مثل مشكلتك حولت من  Stc pay  الى بنك الأهلي و للحين ما وصلت 8 ايام 😔,0,2022-02-23 16:16:49+00:00,0
73,"@stcpay_ksa السلام عليكم ورحمة الله وبركاته
السادة stc pay
 نود إعلامكم باننا بحاجه ماسه لأحد الجوالات المعلن بهآ من قبلكم.
كوني افتقد الئ جوال لكي أستخدم تبيقكم بشكل سلس.

هذا ولكم جزيل الشكر والعرفان.
😉😉😉😉😉😉😉😉",0,2022-02-23 16:11:54+00:00,0
74,"@stcpay_ksa السلام عليكم 
تمت اضافه مبلغ لمحفظة stc pay 
وتم خصم المبلغ من رصيد الفيزا ولم يظهر في رصيد المحفظه 
وتم التواصل مع خدمه عملاء التطبيق ولا يوجد رد
الرجاء المساعده",0,2022-02-23 16:07:17+00:00,0
75,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 16:00:50+00:00,178
76,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 15:59:44+00:00,178
77,"@stcpay_ksa حولت من حسابي بـ stc pay الى حسابي بالراجحي ماوصلت الحواله 
متى توصل ؟؟؟!",0,2022-02-23 15:59:25+00:00,0
78,@stcpay_ksa الوو كان عندي فلوس في stc pay دخلت اليوم مالقيتها خير ؟؟,1,2022-02-23 15:58:04+00:00,0
79,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 15:52:05+00:00,178
80,#STC_PAY_اين_فلوسنا الوضع ما يطمن ما يردون و اذا ردو و رفعت شكوة ما يعطيك رقم الشكوة يعني يرد عليك الموظف يصرفك و يعطيك التقيم 😂 بجاحة,1,2022-02-23 15:43:32+00:00,0
81,"اشتراك بنتفلكس
  المميزات :
- الحساب لمده شهر
- يشغل 4 اجهزة في نفس الوقت
- الجوده UHD 4k
- افلام ومسلسلات تدعم الترجمة للعربية
- ضمان على الحساب
 تحويل بنكي الراجحي (او شحن) او stc pay
للتواصل: خاص
 #نتفلكس #حسابات",0,2022-02-23 15:30:32+00:00,0
82,@stcpay_ksa مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/bfKXBmcGfq,0,2022-02-23 14:33:35+00:00,0
83,@AppMrsool ماهو سبب تأخير حوالات stc pay يوم كامل انتظر؟,0,2022-02-23 14:22:21+00:00,0
84,"@stcpay_ksa احتفالنا يوم التاسيس كان حلو الحمدالله 🤎

#يوم_التاسيس
#stc_pay https://t.co/56jfBnfhHK",0,2022-02-23 14:16:15+00:00,0
85,"@zaki_q8 هلا وسهلا حبيبنا🌹

هل تقصد السحب النقدي عبر رمز QR؟

خدمة السحب عبر رمز QR ملغية بإمكانك إصدار بطاقة مدى والسحب النقدي من أجهزة الصراف الآلي👍💜

لإصدار بطاقتك، افتح تطبيق stc pay 📲

اضغط “البطاقات” من الأسفل

اختر إنشاء بطاقة جديدة (+)

في الاسفل اختر مدى

اختار البطاقة الل...",0,2022-02-23 14:09:21+00:00,0
86,@stcpay_ksa @fhdsba501 تم تحويل مبلغ من حسابي البنكي ل stc pay من اسبوع والى الان لم يتم ايداعه في حسابي ؟؟؟؟؟؟,1,2022-02-23 14:05:42+00:00,0
87,"@4Ariies @stcpay_ksa فعلاً كلمت البنك قالوا انتظري 7 ايام و اذا ماطلعت بكشوفاتك نبي نرفع لي تعويض!

يعني مشكلة البنك مو مشكلة stc pay",0,2022-02-23 13:53:32+00:00,0
88,@stcpay_ksa @aboofahad130 محول مبلغ ولم يتم إضافته في محفظة stc pay ⚠️,0,2022-02-23 13:35:27+00:00,0
89,"@stcpay_ksa لماذا يتم خصم مبالغ من محفظتي 
وش اللي يصير في stc pay",0,2022-02-23 13:21:19+00:00,0
90,"@stcpay_ksa لماذا يتم خصم مبالغ من محفظتي
وش اللي يصير في stc pay",0,2022-02-23 13:20:16+00:00,0
91,@stc_ksa ياعم رجع حقوق الناس stc pay.. وبعدها وزع هدايا,0,2022-02-23 13:19:53+00:00,0
92,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 13:18:54+00:00,178
93,@stc_ksa بالله شوفو stc pay ليه مايرجعون حساباتنا صار لنا اسبوع وهم مايردون,0,2022-02-23 13:17:54+00:00,0
94,"اشتراك نتفلكس 🎥
-----------
المميزات:

الباقة المميزة(Premium)✔️

الجودة(4k)✔️

شاشة خاصة مع قفل✔️

ضمان (شهر)✔️

مدة الاشتراك : 30 يوم✔️

سعر الاشتراك:

-15﷼ تحويل بنكي و stc pay💲
-------------------
-20 رصيد سوا💲
طرق الدفع(جميع البنوك -سوا - stc pay)
#نتفلكس #نتفليكس",1,2022-02-23 13:13:41+00:00,0
95,ما في اوقح من هيك خدمة عملاء بعد انتظار اكتر من ١٠ دقائق عالخط والموظفة بتسكر الخط بوجه العميل وبتنهي المكالمة على كيفها #stcpay #stc #stc_pay,0,2022-02-23 12:53:16+00:00,0
96,"@AppMrsool السلام عليكم
الله يعطيكم العافية
هل تم اصلاح مشكلة التحويل الفوري في STC PAY الى المناديب او لسا؟",0,2022-02-23 12:40:17+00:00,0
97,"RT @tareq8787: اخر تحديث لماطالبتي بالمبلغ اللي تم تحويله يوم الثلاثاء 2/15 من مصرف الراجحي apple pay لمحفظتي ب stc pay 
دعم stc يقولي عند…",0,2022-02-23 12:33:08+00:00,1
98,"اخر تحديث لماطالبتي بالمبلغ اللي تم تحويله يوم الثلاثاء 2/15 من مصرف الراجحي apple pay لمحفظتي ب stc pay 
دعم stc يقولي عند الراجحي دام ماجاتك رسالة تغذية محفظه
والراجحي يقول دام جاتك رسالة خصم عند stcpay
والحل يادعم الراجحي وstc pay ؟؟؟ 
#stcpay
@stcpay_ksa
@AlRajhiBankCare https://t.co/TsIzfH2GGv",0,2022-02-23 12:31:03+00:00,1
99,"@stcpay_ksa @CITC_SA 
 stc pay 
من برنامج يعتمد عليه في المصاريف اليومية لبرنامج لسرقة اموال الناس بغير حق 
رحت الصراف بسحب وقال نعتزر عن خدمتك وما طلع لي ولا ريال والرصيد انخصم من المحفظة وخدمة عملاء سيئة ومافي اي تجاوب وحتئ التطبيق مو راضي يشتغل 
ياليت تردو وتفهمونا علئ الاقل",0,2022-02-23 12:30:42+00:00,0
100,"هلوووو STC Pay وش قاعدين تسوون انتم!!

احترموا عملائكم 🙂",1,2022-02-23 12:24:30+00:00,0
101,RT @alooy_61116: @HungerStation حولو الفلوس وحلوة مشاكلنا التقنية مع stc pay من غير المعقول انتظر اسبوع عشان اسحب فلوسي اتعب واشتغل عالفاضي…,0,2022-02-23 12:21:36+00:00,1
102,@HungerStation حولو الفلوس وحلوة مشاكلنا التقنية مع stc pay من غير المعقول انتظر اسبوع عشان اسحب فلوسي اتعب واشتغل عالفاضي وفلوسي بمحافظكم ساعدونا بالبنك المركزي #sama وياهيئة الاتصالات #city https://t.co/kx22rUhQ23,0,2022-02-23 12:21:28+00:00,1
103,@stcpay_ksa @Ahmedhaider1996 والله يا stc payانكم ورطونا معكم ماصارت ذي البنوك صيانتهم ماتعدا ساعتين وبوقت اخر اليل الحين لكم فوق اسبوعين من امس حولت لبنك الاستثمار والمفروض توصل اليوم الحين انتهى دوام البنوك ولاوصلت وادري ردكم تواصل معا الدعم الفني تواصلت وماردو طفشتونا والله ماصار تحديث ذا,0,2022-02-23 12:16:11+00:00,0
104,@A762i @gaming_tariq @AppMrsool @stcpay_ksa ما وصلت فلوسي لها اسبوع محولة و انخصمت من البنك ولا وصلت stc pay,0,2022-02-23 12:10:08+00:00,0
105,RT @D2if: @stcpay_ksa انصح الحميع بعدم استخدم stc pay هنالك عطل منذ تاريخ ١٤ اخذو فلوسي عشره الالاف ومافي اي تجاوب منهم لحد الان مافي احد ي…,0,2022-02-23 11:49:37+00:00,5
106,RT @D2if: @stcpay_ksa انصح الحميع بعدم استخدم stc pay هنالك عطل منذ تاريخ ١٤ اخذو فلوسي عشره الالاف ومافي اي تجاوب منهم لحد الان مافي احد ي…,0,2022-02-23 11:43:01+00:00,5
107,الله يعين موظفين العلاقات العامة في Stc pay على الأزمة اللي حاصلة أحس لا ليلهم ليل ولا نهارهم نهار,1,2022-02-23 11:42:22+00:00,0
108,"RT @OmerAwdalla: @Sudanese_Spt 
السلام عليكم 
في شخص حول من حسابي بنكي راجحي او اهلي او حساب بنكي لي STC pay ونزلت ليهو في المحفظة ولا اتنص…",0,2022-02-23 11:28:47+00:00,2
109,"RT @sad37940091: @stcpay_ksa السلام عليكم ورحمة الله وبركاته

انا حولت لحسابي الراجحي من تطبيق stc pay وماوصلتني الحوالة... انتظرت لين يداو…",0,2022-02-23 11:28:15+00:00,1
110,"@stcpay_ksa السلام عليكم ورحمة الله وبركاته

انا حولت لحسابي الراجحي من تطبيق stc pay وماوصلتني الحوالة... انتظرت لين يداومون البنوك وبرضو مافي فايدة الفلوس ماوصلتني!! وش الحل؟",0,2022-02-23 11:24:47+00:00,1
111,@T_Saturn_ @3_omar_324 @star_N90 @JahezApp انا بعطيك الريال عندك STC PAY؟؟,0,2022-02-23 11:22:04+00:00,0
112,@SAMAcares السلام عليكم ، حولت مبلغ 6000 ستة الاف ريال من حسابي البنكي في بنك الرياض الى محفظتي في stc pay بتاريخ ٢١/٠٢/٢٠٢٢ ومرت ٣ ايام ولم تصل لمحفظتي تواصلت مع البنك وافادني بمراجعة stc pay وقد قمت بمراجعتهم وافادوني بانهم لم يستلموا اي مبلغ من بنك الرياض,0,2022-02-23 11:10:03+00:00,0
113,"@T_Alsoman شلون من يعوضه STC PAY تجمد اي مبلغ فوق ٢٠ الف 

غلطته انه ما بحث ولا شاف 
مكتوب بكل التطبيق ان الحد الائتماني ٢٠ الف لا تشحن فوقها ترا راح تتجمد للشهر الجاي ويعطيك كم باقي لك",0,2022-02-23 11:09:01+00:00,0
114,راح اقطع علاقتي مع stc pay مدحتهم مدح وفالاخير طلعو 💨,0,2022-02-23 11:06:51+00:00,0
115,"RT @tareq8787: #stcpay
@stcpay_ksa 
يوم الاثنين 2/14 حولت مبلغ 6000 ريال من apple pay مصرف الراجحي للمحفظه ب #stcpay 
جاني خصم من الراجحي ب…",0,2022-02-23 11:05:07+00:00,2
116,RT @D2if: @stcpay_ksa انصح الحميع بعدم استخدم stc pay هنالك عطل منذ تاريخ ١٤ اخذو فلوسي عشره الالاف ومافي اي تجاوب منهم لحد الان مافي احد ي…,0,2022-02-23 10:57:35+00:00,5
